semana_inicio,semana_fin,anio,semana_iso,ciudad,canal_medio,tipo_medio,inversion_eur,objetivo_principal
2020-10-05,2020-10-11,2020,41,Bilbao,Video Online,Online,1648.1,Trafico tienda
2020-10-05,2020-10-11,2020,41,Bilbao,Display,Online,938.19,Performance
2020-10-05,2020-10-11,2020,41,Bilbao,Email CRM,Online,367.25,Trafico tienda
2020-10-05,2020-10-11,2020,41,Bilbao,Radio Local,Offline,1432.85,Click&Collect
2020-10-05,2020-10-11,2020,41,Bilbao,Exterior,Offline,1007.71,Notoriedad
2020-10-05,2020-10-11,2020,41,Bilbao,Prensa,Offline,1073.12,Trafico tienda
2020-10-05,2020-10-11,2020,41,Murcia,Paid Search,Online,2563.47,Notoriedad
2020-10-05,2020-10-11,2020,41,Murcia,Social Paid,Online,2016.01,Remarketing
2020-10-05,2020-10-11,2020,41,Murcia,Video Online,Online,2069.95,Trafico tienda
2020-10-05,2020-10-11,2020,41,Murcia,Display,Online,540.86,Notoriedad
2020-10-05,2020-10-11,2020,41,Murcia,Email CRM,Online,362.28,Notoriedad
2020-10-05,2020-10-11,2020,41,Murcia,Radio Local,Offline,919.62,Performance
2020-10-05,2020-10-11,2020,41,Murcia,Exterior,Offline,1555.94,Click&Collect
2020-10-05,2020-10-11,2020,41,Murcia,Prensa,Offline,794.48,Remarketing
2020-10-05,2020-10-11,2020,41,Palma,Paid Search,Online,3064.19,Captacion
2020-10-05,2020-10-11,2020,41,Palma,Social Paid,Online,1353.22,Performance
2020-10-05,2020-10-11,2020,41,Palma,Video Online,Online,1505.15,Click&Collect
2020-10-05,2020-10-11,2020,41,Palma,Display,Online,825.98,Performance
2020-10-05,2020-10-11,2020,41,Palma,Email CRM,Online,350.93,Remarketing
2020-10-05,2020-10-11,2020,41,Palma,Radio Local,Offline,1374.82,Notoriedad
2020-10-05,2020-10-11,2020,41,Palma,Exterior,Offline,714.21,Trafico tienda
2020-10-05,2020-10-11,2020,41,Palma,Prensa,Offline,442.5,Click&Collect
2020-10-05,2020-10-11,2020,41,A Coruna,Paid Search,Online,3339.07,Click&Collect
2020-10-05,2020-10-11,2020,41,A Coruna,Social Paid,Online,1827.34,Click&Collect
2020-10-05,2020-10-11,2020,41,A Coruna,Video Online,Online,1047.46,Performance
2020-10-05,2020-10-11,2020,41,A Coruna,Display,Online,397.19,Trafico tienda
2020-10-05,2020-10-11,2020,41,A Coruna,Email CRM,Online,722.48,Trafico tienda
2020-10-05,2020-10-11,2020,41,A Coruna,Radio Local,Offline,444.53,Notoriedad
2020-10-05,2020-10-11,2020,41,A Coruna,Exterior,Offline,1465.82,Trafico tienda
2020-10-05,2020-10-11,2020,41,A Coruna,Prensa,Offline,601.15,Notoriedad
2020-10-12,2020-10-18,2020,42,Madrid,Paid Search,Online,5263.31,Trafico tienda
2020-10-12,2020-10-18,2020,42,Madrid,Social Paid,Online,5144.02,Trafico tienda
2020-10-12,2020-10-18,2020,42,Madrid,Video Online,Online,2277.27,Performance
2020-10-12,2020-10-18,2020,42,Madrid,Display,Online,2006.96,Captacion
2020-10-12,2020-10-18,2020,42,Madrid,Email CRM,Online,2025.82,Captacion
2020-10-12,2020-10-18,2020,42,Madrid,Radio Local,Offline,2813.71,Captacion
2020-10-12,2020-10-18,2020,42,Madrid,Exterior,Offline,1968.12,Captacion
2020-10-12,2020-10-18,2020,42,Madrid,Prensa,Offline,2369.17,Performance
2020-10-12,2020-10-18,2020,42,Barcelona,Paid Search,Online,4915.7,Captacion
2020-10-12,2020-10-18,2020,42,Barcelona,Social Paid,Online,4161.55,Captacion
2020-10-12,2020-10-18,2020,42,Barcelona,Video Online,Online,3197.53,Notoriedad
2020-10-12,2020-10-18,2020,42,Barcelona,Display,Online,1713.72,Remarketing
2020-10-12,2020-10-18,2020,42,Barcelona,Email CRM,Online,1412.56,Trafico tienda
2020-10-12,2020-10-18,2020,42,Barcelona,Radio Local,Offline,2407.48,Captacion
2020-10-12,2020-10-18,2020,42,Barcelona,Exterior,Offline,2812.46,Notoriedad
2020-10-12,2020-10-18,2020,42,Barcelona,Prensa,Offline,1561.94,Captacion
2020-10-12,2020-10-18,2020,42,Valencia,Paid Search,Online,2953.18,Performance
2020-10-12,2020-10-18,2020,42,Valencia,Social Paid,Online,2206.96,Click&Collect
2020-10-12,2020-10-18,2020,42,Valencia,Video Online,Online,3375.08,Performance
2020-10-12,2020-10-18,2020,42,Valencia,Display,Online,737.61,Trafico tienda
2020-10-12,2020-10-18,2020,42,Valencia,Email CRM,Online,1507.28,Trafico tienda
2020-10-12,2020-10-18,2020,42,Valencia,Radio Local,Offline,1541.76,Captacion
2020-10-12,2020-10-18,2020,42,Valencia,Exterior,Offline,1697.24,Trafico tienda
2020-10-12,2020-10-18,2020,42,Valencia,Prensa,Offline,2245.06,Captacion
2020-10-12,2020-10-18,2020,42,Sevilla,Paid Search,Online,2831.44,Captacion
2020-10-12,2020-10-18,2020,42,Sevilla,Social Paid,Online,2630.14,Trafico tienda
2020-10-12,2020-10-18,2020,42,Sevilla,Video Online,Online,1945.18,Remarketing
2020-10-12,2020-10-18,2020,42,Sevilla,Display,Online,953.25,Remarketing
2020-10-12,2020-10-18,2020,42,Sevilla,Email CRM,Online,265.48,Performance
2020-10-12,2020-10-18,2020,42,Sevilla,Radio Local,Offline,1228.95,Performance
2020-10-12,2020-10-18,2020,42,Sevilla,Exterior,Offline,2941.19,Notoriedad
2020-10-12,2020-10-18,2020,42,Sevilla,Prensa,Offline,1258.98,Captacion
2020-10-12,2020-10-18,2020,42,Malaga,Paid Search,Online,3031.07,Performance
2020-10-12,2020-10-18,2020,42,Malaga,Social Paid,Online,2265.68,Remarketing
2020-10-12,2020-10-18,2020,42,Malaga,Video Online,Online,1645.76,Notoriedad
2020-10-12,2020-10-18,2020,42,Malaga,Display,Online,1612.72,Performance
2020-10-12,2020-10-18,2020,42,Malaga,Email CRM,Online,623.96,Trafico tienda
2020-10-12,2020-10-18,2020,42,Malaga,Radio Local,Offline,1842.97,Performance
2020-10-12,2020-10-18,2020,42,Malaga,Exterior,Offline,1922.82,Trafico tienda
2020-10-12,2020-10-18,2020,42,Malaga,Prensa,Offline,1084.53,Captacion
2020-10-12,2020-10-18,2020,42,Zaragoza,Paid Search,Online,3330.58,Performance
2020-10-12,2020-10-18,2020,42,Zaragoza,Social Paid,Online,1898.48,Trafico tienda
2020-10-12,2020-10-18,2020,42,Zaragoza,Video Online,Online,1892.04,Trafico tienda
2020-10-12,2020-10-18,2020,42,Zaragoza,Display,Online,793.57,Remarketing
2020-10-12,2020-10-18,2020,42,Zaragoza,Email CRM,Online,120.2,Trafico tienda
2020-10-12,2020-10-18,2020,42,Zaragoza,Radio Local,Offline,1717.24,Performance
2020-10-12,2020-10-18,2020,42,Zaragoza,Exterior,Offline,1335.79,Notoriedad
2020-10-12,2020-10-18,2020,42,Zaragoza,Prensa,Offline,1531.4,Captacion
2020-10-12,2020-10-18,2020,42,Bilbao,Paid Search,Online,2839.03,Performance
2020-10-12,2020-10-18,2020,42,Bilbao,Social Paid,Online,1486.42,Click&Collect
2020-10-12,2020-10-18,2020,42,Bilbao,Video Online,Online,1445.2,Notoriedad
2020-10-12,2020-10-18,2020,42,Bilbao,Display,Online,932.28,Remarketing
2020-10-12,2020-10-18,2020,42,Bilbao,Email CRM,Online,570.68,Notoriedad
2020-10-12,2020-10-18,2020,42,Bilbao,Radio Local,Offline,1198.23,Notoriedad
2020-10-12,2020-10-18,2020,42,Bilbao,Exterior,Offline,2064.59,Trafico tienda
2020-10-12,2020-10-18,2020,42,Bilbao,Prensa,Offline,681.28,Click&Collect
2020-10-12,2020-10-18,2020,42,Murcia,Paid Search,Online,2437.13,Trafico tienda
2020-10-12,2020-10-18,2020,42,Murcia,Social Paid,Online,982.33,Notoriedad
2020-10-12,2020-10-18,2020,42,Murcia,Video Online,Online,1314.7,Remarketing
2020-10-12,2020-10-18,2020,42,Murcia,Display,Online,1036.18,Performance
2020-10-12,2020-10-18,2020,42,Murcia,Email CRM,Online,860.39,Remarketing
2020-10-12,2020-10-18,2020,42,Murcia,Radio Local,Offline,1089.21,Captacion
2020-10-12,2020-10-18,2020,42,Murcia,Exterior,Offline,2863.6,Trafico tienda
2020-10-12,2020-10-18,2020,42,Murcia,Prensa,Offline,1064.42,Performance
2020-10-12,2020-10-18,2020,42,Palma,Paid Search,Online,2715.82,Click&Collect
2020-10-12,2020-10-18,2020,42,Palma,Social Paid,Online,1321.13,Notoriedad
2020-10-12,2020-10-18,2020,42,Palma,Video Online,Online,2118.55,Performance
2020-10-12,2020-10-18,2020,42,Palma,Display,Online,1123.97,Notoriedad
2020-10-12,2020-10-18,2020,42,Palma,Email CRM,Online,1332.96,Remarketing
2020-10-12,2020-10-18,2020,42,Palma,Radio Local,Offline,718.76,Captacion
2020-10-12,2020-10-18,2020,42,Palma,Exterior,Offline,660.89,Notoriedad
2020-10-12,2020-10-18,2020,42,Palma,Prensa,Offline,347.7,Remarketing
2020-10-12,2020-10-18,2020,42,A Coruna,Paid Search,Online,2907.71,Remarketing
2020-10-12,2020-10-18,2020,42,A Coruna,Social Paid,Online,1615.28,Click&Collect
2020-10-12,2020-10-18,2020,42,A Coruna,Video Online,Online,2124.21,Captacion
2020-10-12,2020-10-18,2020,42,A Coruna,Display,Online,1149.45,Notoriedad
2020-10-12,2020-10-18,2020,42,A Coruna,Email CRM,Online,559.77,Performance
2020-10-12,2020-10-18,2020,42,A Coruna,Radio Local,Offline,545.85,Notoriedad
2020-10-12,2020-10-18,2020,42,A Coruna,Exterior,Offline,1279.41,Notoriedad
2020-10-12,2020-10-18,2020,42,A Coruna,Prensa,Offline,394.77,Click&Collect
2020-10-19,2020-10-25,2020,43,Madrid,Paid Search,Online,4413.53,Trafico tienda
2020-10-19,2020-10-25,2020,43,Madrid,Social Paid,Online,5841.99,Performance
2020-10-19,2020-10-25,2020,43,Madrid,Video Online,Online,2185.24,Performance
2020-10-19,2020-10-25,2020,43,Madrid,Display,Online,2993.92,Trafico tienda
2020-10-19,2020-10-25,2020,43,Madrid,Email CRM,Online,1678.42,Click&Collect
2020-10-19,2020-10-25,2020,43,Madrid,Radio Local,Offline,2274.49,Click&Collect
2020-10-19,2020-10-25,2020,43,Madrid,Exterior,Offline,1157.46,Performance
2020-10-19,2020-10-25,2020,43,Madrid,Prensa,Offline,831.46,Performance
2020-10-19,2020-10-25,2020,43,Barcelona,Paid Search,Online,6094.33,Captacion
2020-10-19,2020-10-25,2020,43,Barcelona,Social Paid,Online,3980.09,Captacion
2020-10-19,2020-10-25,2020,43,Barcelona,Video Online,Online,3831.55,Remarketing
2020-10-19,2020-10-25,2020,43,Barcelona,Display,Online,1222.69,Click&Collect
2020-10-19,2020-10-25,2020,43,Barcelona,Email CRM,Online,973.98,Notoriedad
2020-10-19,2020-10-25,2020,43,Barcelona,Radio Local,Offline,1972.55,Captacion
2020-10-19,2020-10-25,2020,43,Barcelona,Exterior,Offline,1461.04,Trafico tienda
2020-10-19,2020-10-25,2020,43,Barcelona,Prensa,Offline,2034.91,Captacion
2020-10-19,2020-10-25,2020,43,Valencia,Paid Search,Online,3300.95,Trafico tienda
2020-10-19,2020-10-25,2020,43,Valencia,Social Paid,Online,1933.46,Trafico tienda
2020-10-19,2020-10-25,2020,43,Valencia,Video Online,Online,1720.61,Notoriedad
2020-10-19,2020-10-25,2020,43,Valencia,Display,Online,1152.05,Remarketing
2020-10-19,2020-10-25,2020,43,Valencia,Email CRM,Online,420.23,Performance
2020-10-19,2020-10-25,2020,43,Valencia,Radio Local,Offline,2055.56,Captacion
2020-10-19,2020-10-25,2020,43,Valencia,Exterior,Offline,1590.99,Trafico tienda
2020-10-19,2020-10-25,2020,43,Valencia,Prensa,Offline,2085.12,Trafico tienda
2020-10-19,2020-10-25,2020,43,Sevilla,Paid Search,Online,3379.61,Notoriedad
2020-10-19,2020-10-25,2020,43,Sevilla,Social Paid,Online,2980.86,Notoriedad
2020-10-19,2020-10-25,2020,43,Sevilla,Video Online,Online,1419.14,Notoriedad
2020-10-19,2020-10-25,2020,43,Sevilla,Display,Online,497.79,Click&Collect
2020-10-19,2020-10-25,2020,43,Sevilla,Email CRM,Online,723.95,Trafico tienda
2020-10-19,2020-10-25,2020,43,Sevilla,Radio Local,Offline,1049.27,Captacion
2020-10-19,2020-10-25,2020,43,Sevilla,Exterior,Offline,2156.67,Notoriedad
2020-10-19,2020-10-25,2020,43,Sevilla,Prensa,Offline,1331.77,Captacion
2020-10-19,2020-10-25,2020,43,Malaga,Paid Search,Online,2024.9,Notoriedad
2020-10-19,2020-10-25,2020,43,Malaga,Social Paid,Online,1643.88,Click&Collect
2020-10-19,2020-10-25,2020,43,Malaga,Video Online,Online,2462.57,Click&Collect
2020-10-19,2020-10-25,2020,43,Malaga,Display,Online,1929.5,Notoriedad
2020-10-19,2020-10-25,2020,43,Malaga,Email CRM,Online,825.83,Click&Collect
2020-10-19,2020-10-25,2020,43,Malaga,Radio Local,Offline,1598.87,Captacion
2020-10-19,2020-10-25,2020,43,Malaga,Exterior,Offline,1156.91,Remarketing
2020-10-19,2020-10-25,2020,43,Malaga,Prensa,Offline,824.19,Notoriedad
2020-10-19,2020-10-25,2020,43,Zaragoza,Paid Search,Online,3141.09,Trafico tienda
2020-10-19,2020-10-25,2020,43,Zaragoza,Social Paid,Online,2593.22,Captacion
2020-10-19,2020-10-25,2020,43,Zaragoza,Video Online,Online,975.1,Performance
2020-10-19,2020-10-25,2020,43,Zaragoza,Display,Online,768.47,Trafico tienda
2020-10-19,2020-10-25,2020,43,Zaragoza,Email CRM,Online,235.69,Notoriedad
2020-10-19,2020-10-25,2020,43,Zaragoza,Radio Local,Offline,1084.63,Performance
2020-10-19,2020-10-25,2020,43,Zaragoza,Exterior,Offline,1598.78,Notoriedad
2020-10-19,2020-10-25,2020,43,Zaragoza,Prensa,Offline,663.87,Notoriedad
2020-10-19,2020-10-25,2020,43,Bilbao,Paid Search,Online,1445.58,Performance
2020-10-19,2020-10-25,2020,43,Bilbao,Social Paid,Online,2452.21,Performance
2020-10-19,2020-10-25,2020,43,Bilbao,Video Online,Online,2502.84,Notoriedad
2020-10-19,2020-10-25,2020,43,Bilbao,Display,Online,843.96,Click&Collect
2020-10-19,2020-10-25,2020,43,Bilbao,Email CRM,Online,387.65,Performance
2020-10-19,2020-10-25,2020,43,Bilbao,Radio Local,Offline,1116.08,Notoriedad
2020-10-19,2020-10-25,2020,43,Bilbao,Exterior,Offline,1289.78,Notoriedad
2020-10-19,2020-10-25,2020,43,Bilbao,Prensa,Offline,745.41,Trafico tienda
2020-10-19,2020-10-25,2020,43,Murcia,Paid Search,Online,2224.29,Notoriedad
2020-10-19,2020-10-25,2020,43,Murcia,Social Paid,Online,1934.55,Trafico tienda
2020-10-19,2020-10-25,2020,43,Murcia,Video Online,Online,1445.38,Trafico tienda
2020-10-19,2020-10-25,2020,43,Murcia,Display,Online,1380.84,Performance
2020-10-19,2020-10-25,2020,43,Murcia,Email CRM,Online,381.66,Notoriedad
2020-10-19,2020-10-25,2020,43,Murcia,Radio Local,Offline,844.27,Notoriedad
2020-10-19,2020-10-25,2020,43,Murcia,Exterior,Offline,1517.5,Click&Collect
2020-10-19,2020-10-25,2020,43,Murcia,Prensa,Offline,725.93,Notoriedad
2020-10-19,2020-10-25,2020,43,Palma,Paid Search,Online,2013.07,Performance
2020-10-19,2020-10-25,2020,43,Palma,Social Paid,Online,2162.07,Notoriedad
2020-10-19,2020-10-25,2020,43,Palma,Video Online,Online,1384.98,Click&Collect
2020-10-19,2020-10-25,2020,43,Palma,Display,Online,1130.28,Performance
2020-10-19,2020-10-25,2020,43,Palma,Email CRM,Online,485.95,Click&Collect
2020-10-19,2020-10-25,2020,43,Palma,Radio Local,Offline,719.18,Captacion
2020-10-19,2020-10-25,2020,43,Palma,Exterior,Offline,953.68,Trafico tienda
2020-10-19,2020-10-25,2020,43,Palma,Prensa,Offline,944.27,Performance
2020-10-19,2020-10-25,2020,43,A Coruna,Paid Search,Online,2267.19,Notoriedad
2020-10-19,2020-10-25,2020,43,A Coruna,Social Paid,Online,1506.16,Captacion
2020-10-19,2020-10-25,2020,43,A Coruna,Video Online,Online,1718.17,Remarketing
2020-10-19,2020-10-25,2020,43,A Coruna,Display,Online,670.6,Notoriedad
2020-10-19,2020-10-25,2020,43,A Coruna,Email CRM,Online,462.6,Notoriedad
2020-10-19,2020-10-25,2020,43,A Coruna,Radio Local,Offline,1105.48,Notoriedad
2020-10-19,2020-10-25,2020,43,A Coruna,Exterior,Offline,792.74,Captacion
2020-10-19,2020-10-25,2020,43,A Coruna,Prensa,Offline,1065.56,Captacion
2020-10-26,2020-11-01,2020,44,Madrid,Paid Search,Online,4859.64,Notoriedad
2020-10-26,2020-11-01,2020,44,Madrid,Social Paid,Online,4113.35,Captacion
2020-10-26,2020-11-01,2020,44,Madrid,Video Online,Online,2690.54,Notoriedad
2020-10-26,2020-11-01,2020,44,Madrid,Display,Online,1544.32,Performance
2020-10-26,2020-11-01,2020,44,Madrid,Email CRM,Online,1473.97,Click&Collect
2020-10-26,2020-11-01,2020,44,Madrid,Radio Local,Offline,2108.53,Click&Collect
2020-10-26,2020-11-01,2020,44,Madrid,Exterior,Offline,2678.71,Remarketing
2020-10-26,2020-11-01,2020,44,Madrid,Prensa,Offline,1607.91,Notoriedad
2020-10-26,2020-11-01,2020,44,Barcelona,Paid Search,Online,5441.4,Click&Collect
2020-10-26,2020-11-01,2020,44,Barcelona,Social Paid,Online,3321.09,Remarketing
2020-10-26,2020-11-01,2020,44,Barcelona,Video Online,Online,3261.2,Notoriedad
2020-10-26,2020-11-01,2020,44,Barcelona,Display,Online,2209.86,Click&Collect
2020-10-26,2020-11-01,2020,44,Barcelona,Email CRM,Online,560.07,Remarketing
2020-10-26,2020-11-01,2020,44,Barcelona,Radio Local,Offline,1933.98,Trafico tienda
2020-10-26,2020-11-01,2020,44,Barcelona,Exterior,Offline,1482.27,Trafico tienda
2020-10-26,2020-11-01,2020,44,Barcelona,Prensa,Offline,1624.06,Captacion
2020-10-26,2020-11-01,2020,44,Valencia,Paid Search,Online,2552.57,Trafico tienda
2020-10-26,2020-11-01,2020,44,Valencia,Social Paid,Online,2145.99,Notoriedad
2020-10-26,2020-11-01,2020,44,Valencia,Video Online,Online,2631.94,Remarketing
2020-10-26,2020-11-01,2020,44,Valencia,Display,Online,1396.68,Notoriedad
2020-10-26,2020-11-01,2020,44,Valencia,Email CRM,Online,692.87,Notoriedad
2020-10-26,2020-11-01,2020,44,Valencia,Radio Local,Offline,1790.83,Click&Collect
2020-10-26,2020-11-01,2020,44,Valencia,Exterior,Offline,1859.43,Remarketing
2020-10-26,2020-11-01,2020,44,Valencia,Prensa,Offline,495.75,Performance
2020-10-26,2020-11-01,2020,44,Sevilla,Paid Search,Online,1602.2,Performance
2020-10-26,2020-11-01,2020,44,Sevilla,Social Paid,Online,2137.51,Trafico tienda
2020-10-26,2020-11-01,2020,44,Sevilla,Video Online,Online,1606.92,Trafico tienda
2020-10-26,2020-11-01,2020,44,Sevilla,Display,Online,1025.03,Notoriedad
2020-10-26,2020-11-01,2020,44,Sevilla,Email CRM,Online,1017.89,Performance
2020-10-26,2020-11-01,2020,44,Sevilla,Radio Local,Offline,1493.62,Performance
2020-10-26,2020-11-01,2020,44,Sevilla,Exterior,Offline,2067.96,Click&Collect
2020-10-26,2020-11-01,2020,44,Sevilla,Prensa,Offline,1345.95,Notoriedad
2020-10-26,2020-11-01,2020,44,Malaga,Paid Search,Online,1720.79,Notoriedad
2020-10-26,2020-11-01,2020,44,Malaga,Social Paid,Online,1619.32,Click&Collect
2020-10-26,2020-11-01,2020,44,Malaga,Video Online,Online,2603.42,Trafico tienda
2020-10-26,2020-11-01,2020,44,Malaga,Display,Online,1137.01,Trafico tienda
2020-10-26,2020-11-01,2020,44,Malaga,Email CRM,Online,678.06,Click&Collect
2020-10-26,2020-11-01,2020,44,Malaga,Radio Local,Offline,1482.49,Notoriedad
2020-10-26,2020-11-01,2020,44,Malaga,Exterior,Offline,2241.94,Performance
2020-10-26,2020-11-01,2020,44,Malaga,Prensa,Offline,643.72,Trafico tienda
2020-10-26,2020-11-01,2020,44,Zaragoza,Paid Search,Online,2417.75,Click&Collect
2020-10-26,2020-11-01,2020,44,Zaragoza,Social Paid,Online,1480.92,Performance
2020-10-26,2020-11-01,2020,44,Zaragoza,Video Online,Online,1381.48,Trafico tienda
2020-10-26,2020-11-01,2020,44,Zaragoza,Display,Online,963.93,Remarketing
2020-10-26,2020-11-01,2020,44,Zaragoza,Email CRM,Online,143.69,Performance
2020-10-26,2020-11-01,2020,44,Zaragoza,Radio Local,Offline,1735.98,Notoriedad
2020-10-26,2020-11-01,2020,44,Zaragoza,Exterior,Offline,1297.27,Captacion
2020-10-26,2020-11-01,2020,44,Zaragoza,Prensa,Offline,977.13,Click&Collect
2020-10-26,2020-11-01,2020,44,Bilbao,Paid Search,Online,2137.29,Captacion
2020-10-26,2020-11-01,2020,44,Bilbao,Social Paid,Online,2151.04,Performance
2020-10-26,2020-11-01,2020,44,Bilbao,Video Online,Online,937.36,Trafico tienda
2020-10-26,2020-11-01,2020,44,Bilbao,Display,Online,657.14,Click&Collect
2020-10-26,2020-11-01,2020,44,Bilbao,Email CRM,Online,1178.59,Performance
2020-10-26,2020-11-01,2020,44,Bilbao,Radio Local,Offline,672.37,Captacion
2020-10-26,2020-11-01,2020,44,Bilbao,Exterior,Offline,1612.92,Notoriedad
2020-10-26,2020-11-01,2020,44,Bilbao,Prensa,Offline,945.64,Trafico tienda
2020-10-26,2020-11-01,2020,44,Murcia,Paid Search,Online,2332.67,Click&Collect
2020-10-26,2020-11-01,2020,44,Murcia,Social Paid,Online,2196.15,Trafico tienda
2020-10-26,2020-11-01,2020,44,Murcia,Video Online,Online,1385.87,Notoriedad
2020-10-26,2020-11-01,2020,44,Murcia,Display,Online,768.83,Notoriedad
2020-10-26,2020-11-01,2020,44,Murcia,Email CRM,Online,273.01,Performance
2020-10-26,2020-11-01,2020,44,Murcia,Radio Local,Offline,1486.76,Captacion
2020-10-26,2020-11-01,2020,44,Murcia,Exterior,Offline,803.71,Notoriedad
2020-10-26,2020-11-01,2020,44,Murcia,Prensa,Offline,783.69,Captacion
2020-10-26,2020-11-01,2020,44,Palma,Paid Search,Online,2826.34,Notoriedad
2020-10-26,2020-11-01,2020,44,Palma,Social Paid,Online,2349.14,Click&Collect
2020-10-26,2020-11-01,2020,44,Palma,Video Online,Online,876.26,Click&Collect
2020-10-26,2020-11-01,2020,44,Palma,Display,Online,865.34,Remarketing
2020-10-26,2020-11-01,2020,44,Palma,Email CRM,Online,191.29,Notoriedad
2020-10-26,2020-11-01,2020,44,Palma,Radio Local,Offline,812.6,Trafico tienda
2020-10-26,2020-11-01,2020,44,Palma,Exterior,Offline,599.52,Trafico tienda
2020-10-26,2020-11-01,2020,44,Palma,Prensa,Offline,852.23,Click&Collect
2020-10-26,2020-11-01,2020,44,A Coruna,Paid Search,Online,1199.79,Captacion
2020-10-26,2020-11-01,2020,44,A Coruna,Social Paid,Online,2057.25,Notoriedad
2020-10-26,2020-11-01,2020,44,A Coruna,Video Online,Online,1590.32,Performance
2020-10-26,2020-11-01,2020,44,A Coruna,Display,Online,543.65,Performance
2020-10-26,2020-11-01,2020,44,A Coruna,Email CRM,Online,679.25,Click&Collect
2020-10-26,2020-11-01,2020,44,A Coruna,Radio Local,Offline,1168.6,Performance
2020-10-26,2020-11-01,2020,44,A Coruna,Exterior,Offline,935.2,Notoriedad
2020-10-26,2020-11-01,2020,44,A Coruna,Prensa,Offline,614.55,Notoriedad
2020-11-02,2020-11-08,2020,45,Madrid,Paid Search,Online,4108.29,Performance
